county,precinct,office,district,party,candidate,votes
"Walker","Precinct 101","State Representative","12","DEM","Dee Howard Mullins",263
"Walker","Precinct 101","Chief Justice, 10th Ct of App Dist",,"REP","Matt Johnson",285
"Walker","Precinct 101","Dist Judge, 12th Judicial Dist",,"REP","David Wayne Moorman",289
"Walker","Precinct 101","Sheriff",,"REP","Clint McRae",309
"Walker","Precinct 101","County Tax Assessor-Collector",,"REP","Diana McRae",299
"Walker","Precinct 101","County Commissioner Pct 1",,"REP","Danny Kuykendall",292
"Walker","Precinct 101","Constable Pct 1",,"REP","John Hooks",293
"Walker","Precinct 101","Councilmember, At-Large Position One City of Huntsville",,,"Erin Owens",216
"Walker","Precinct 101","Councilmember, At-Large Position One City of Huntsville",,,"Bert Lyle",103
"Walker","Precinct 101","Councilmember, At-Large Position Two City of Huntsville",,,"Lovie Cunningham",161
"Walker","Precinct 101","Councilmember, At-Large Position Two City of Huntsville",,,"Karen M. Denman",168
"Walker","Precinct 101","Councilmember, At-Large Position Three City of Huntsville",,,"Vicki McKenzie",157
"Walker","Precinct 101","Councilmember, At-Large Position Three City of Huntsville",,,"Yolanda M. Scott",180
"Walker","Precinct 101","Councilmember, At-Large Position Four City of Huntsville",,,"Pat Graham",192
"Walker","Precinct 101","Councilmember, At-Large Position Four City of Huntsville",,,"Robby Logan",116
"Walker","Precinct 101","PROPOSITION A Evergreen Hills MUD No. 1",,,"FOR",2
"Walker","Precinct 101","PROPOSITION A Evergreen Hills MUD No. 1",,,"AGAINST",0
"Walker","Precinct 101","Board of Directors Evergreen Hills MUD No. 1",,,"Lauren Johnson",2
"Walker","Precinct 101","Board of Directors Evergreen Hills MUD No. 1",,,"Adam Olsen",2
"Walker","Precinct 101","Board of Directors Evergreen Hills MUD No. 1",,,"Taylor Treybig",2
"Walker","Precinct 101","Board of Directors Evergreen Hills MUD No. 1",,,"Marcie Boriskie",2
"Walker","Precinct 101","Board of Directors Evergreen Hills MUD No. 1",,,"Samantha Molina",2
"Walker","Precinct 101","PROPOSITION B Evergreen Hills MUD No. 1",,,"FOR",2
"Walker","Precinct 101","PROPOSITION B Evergreen Hills MUD No. 1",,,"AGAINST",0
"Walker","Precinct 101","PROPOSITION C Evergreen Hills MUD No. 1",,,"FOR",2
"Walker","Precinct 101","PROPOSITION C Evergreen Hills MUD No. 1",,,"AGAINST",0
"Walker","Precinct 101","PROPOSITION D Evergreen Hills MUD No. 1",,,"FOR",2
"Walker","Precinct 101","PROPOSITION D Evergreen Hills MUD No. 1",,,"AGAINST",0
"Walker","Precinct 101","PROPOSITION E Evergreen Hills MUD No. 1",,,"FOR",2
"Walker","Precinct 101","PROPOSITION E Evergreen Hills MUD No. 1",,,"AGAINST",0
"Walker","Precinct 101","PROPOSITION F Evergreen Hills MUD No. 1",,,"FOR",2
"Walker","Precinct 101","PROPOSITION F Evergreen Hills MUD No. 1",,,"AGAINST",0
"Walker","Precinct 101","PROPOSITION G Evergreen Hills MUD No. 1",,,"FOR",2
"Walker","Precinct 101","PROPOSITION G Evergreen Hills MUD No. 1",,,"AGAINST",0
"Walker","Precinct 102","President",,"REP","Donald J. Trump",1516
"Walker","Precinct 102","President",,"DEM","Kamala D. Harris",1342
"Walker","Precinct 102","President",,"LIB","Chase Oliver",19
"Walker","Precinct 102","President",,"GRN","Jill Stein",12
"Walker","Precinct 102","President",,,"Write-ins",5
"Walker","Precinct 102","U.S. Senate",,"REP","Ted Cruz",1440
"Walker","Precinct 102","U.S. Senate",,"DEM","Colin Allred",1377
"Walker","Precinct 102","U.S. Senate",,"LIB","Ted Brown",52
"Walker","Precinct 102","U.S. Senate",,,"Write-ins",1
"Walker","Precinct 102","U.S. House","17","REP","Pete Sessions",1486
"Walker","Precinct 102","U.S. House","17","DEM","Mark Lorenzen",1204
"Walker","Precinct 102","Railroad Commissioner",,"REP","Christi Craddick",1433
"Walker","Precinct 102","Railroad Commissioner",,"DEM","Katherine Culbert",1175
"Walker","Precinct 102","Railroad Commissioner",,"LIB","Hawk Dunlap",91
"Walker","Precinct 102","Railroad Commissioner",,"GRN","Eddie Espinoza",44
"Walker","Precinct 102","Railroad Commissioner",,,"Write-ins",3
"Walker","Precinct 102","Justice, Supreme Court, Pl 2",,"REP","Jimmy Blacklock",1500
"Walker","Precinct 102","Justice, Supreme Court, Pl 2",,"DEM","DaSean Jones",1246
"Walker","Precinct 102","Justice, Supreme Court, Pl 4",,"REP","John Devine",1467
"Walker","Precinct 102","Justice, Supreme Court, Pl 4",,"DEM","Christine Vinh Weems",1265
"Walker","Precinct 102","Justice, Supreme Court, Pl 6",,"REP","Jane Bland",1438
"Walker","Precinct 102","Justice, Supreme Court, Pl 6",,"DEM","Bonnie Lee Goldstein",1181
"Walker","Precinct 102","Justice, Supreme Court, Pl 6",,"LIB","J. David Roberson",107
"Walker","Precinct 102","Presiding Judge, Ct of Crim App",,"REP","David J. Schenck",1475
"Walker","Precinct 102","Presiding Judge, Ct of Crim App",,"DEM","Holly Taylor",1234
"Walker","Precinct 102","Judge, Ct of Crim App, Pl 7",,"REP","Gina Parker",1473
"Walker","Precinct 102","Judge, Ct of Crim App, Pl 7",,"DEM","Nancy Mulder",1239
"Walker","Precinct 102","Judge, Ct of Crim App, Pl 8",,"REP","Lee Finley",1487
"Walker","Precinct 102","Judge, Ct of Crim App, Pl 8",,"DEM","Chika Anyiam",1214
"Walker","Precinct 102","State Representative","12","REP","Trey Wharton",1501
"Walker","Precinct 102","State Representative","12","DEM","Dee Howard Mullins",1186
"Walker","Precinct 102","Chief Justice, 10th Ct of App Dist",,"REP","Matt Johnson",1858
"Walker","Precinct 102","Dist Judge, 12th Judicial Dist",,"REP","David Wayne Moorman",1898
"Walker","Precinct 102","Sheriff",,"REP","Clint McRae",1964
"Walker","Precinct 102","County Tax Assessor-Collector",,"REP","Diana McRae",1948
"Walker","Precinct 102","County Commissioner Pct 1",,"REP","Danny Kuykendall",1904
"Walker","Precinct 102","Constable Pct 1",,"REP","John Hooks",1885
"Walker","Precinct 102","Councilmember, At-Large Position One City of Huntsville",,,"Erin Owens",1076
"Walker","Precinct 102","Councilmember, At-Large Position One City of Huntsville",,,"Bert Lyle",963
"Walker","Precinct 102","Councilmember, At-Large Position Two City of Huntsville",,,"Lovie Cunningham",973
"Walker","Precinct 102","Councilmember, At-Large Position Two City of Huntsville",,,"Karen M. Denman",989
"Walker","Precinct 102","Councilmember, At-Large Position Three City of Huntsville",,,"Vicki McKenzie",1229
"Walker","Precinct 102","Councilmember, At-Large Position Three City of Huntsville",,,"Yolanda M. Scott",773
"Walker","Precinct 102","Councilmember, At-Large Position Four City of Huntsville",,,"Pat Graham",1268
"Walker","Precinct 102","Councilmember, At-Large Position Four City of Huntsville",,,"Robby Logan",605
"Walker","Precinct 103","President",,"REP","Donald J. Trump",1021
"Walker","Precinct 103","President",,"DEM","Kamala D. Harris",277
"Walker","Precinct 103","President",,"LIB","Chase Oliver",3
"Walker","Precinct 103","President",,"GRN","Jill Stein",3
"Walker","Precinct 103","President",,,"Write-ins",0
"Walker","Precinct 103","U.S. Senate",,"REP","Ted Cruz",973
"Walker","Precinct 103","U.S. Senate",,"DEM","Colin Allred",291
"Walker","Precinct 103","U.S. Senate",,"LIB","Ted Brown",30
"Walker","Precinct 103","U.S. Senate",,,"Write-ins",0
"Walker","Precinct 103","U.S. House","17","REP","Pete Sessions",1008
"Walker","Precinct 103","U.S. House","17","DEM","Mark Lorenzen",253
"Walker","Precinct 103","Railroad Commissioner",,"REP","Christi Craddick",977
"Walker","Precinct 103","Railroad Commissioner",,"DEM","Katherine Culbert",236
"Walker","Precinct 103","Railroad Commissioner",,"LIB","Hawk Dunlap",31
"Walker","Precinct 103","Railroad Commissioner",,"GRN","Eddie Espinoza",13
"Walker","Precinct 103","Railroad Commissioner",,,"Write-ins",0
"Walker","Precinct 103","Justice, Supreme Court, Pl 2",,"REP","Jimmy Blacklock",1007
"Walker","Precinct 103","Justice, Supreme Court, Pl 2",,"DEM","DaSean Jones",254
"Walker","Precinct 103","Justice, Supreme Court, Pl 4",,"REP","John Devine",1007
"Walker","Precinct 103","Justice, Supreme Court, Pl 4",,"DEM","Christine Vinh Weems",258
"Walker","Precinct 103","Justice, Supreme Court, Pl 6",,"REP","Jane Bland",986
"Walker","Precinct 103","Justice, Supreme Court, Pl 6",,"DEM","Bonnie Lee Goldstein",252
"Walker","Precinct 103","Justice, Supreme Court, Pl 6",,"LIB","J. David Roberson",22
"Walker","Precinct 103","Presiding Judge, Ct of Crim App",,"REP","David J. Schenck",1001
"Walker","Precinct 103","Presiding Judge, Ct of Crim App",,"DEM","Holly Taylor",259
"Walker","Precinct 103","Judge, Ct of Crim App, Pl 7",,"REP","Gina Parker",1012
"Walker","Precinct 103","Judge, Ct of Crim App, Pl 7",,"DEM","Nancy Mulder",248
"Walker","Precinct 103","Judge, Ct of Crim App, Pl 8",,"REP","Lee Finley",1009
"Walker","Precinct 103","Judge, Ct of Crim App, Pl 8",,"DEM","Chika Anyiam",245
"Walker","Precinct 103","State Representative","12","REP","Trey Wharton",1007
"Walker","Precinct 103","State Representative","12","DEM","Dee Howard Mullins",253
"Walker","Precinct 103","Chief Justice, 10th Ct of App Dist",,"REP","Matt Johnson",1080
"Walker","Precinct 103","Dist Judge, 12th Judicial Dist",,"REP","David Wayne Moorman",1094
"Walker","Precinct 103","Sheriff",,"REP","Clint McRae",1113
"Walker","Precinct 103","County Tax Assessor-Collector",,"REP","Diana McRae",1105
"Walker","Precinct 103","County Commissioner Pct 1",,"REP","Danny Kuykendall",1092
"Walker","Precinct 103","Constable Pct 1",,"REP","John Hooks",1121
"Walker","Precinct 104","President",,"REP","Donald J. Trump",1337
"Walker","Precinct 104","President",,"DEM","Kamala D. Harris",247
"Walker","Precinct 104","President",,"LIB","Chase Oliver",8
"Walker","Precinct 104","President",,"GRN","Jill Stein",6
"Walker","Precinct 104","President",,,"Write-ins",4
"Walker","Precinct 104","U.S. Senate",,"REP","Ted Cruz",1276
"Walker","Precinct 104","U.S. Senate",,"DEM","Colin Allred",288
"Walker","Precinct 104","U.S. Senate",,"LIB","Ted Brown",28
"Walker","Precinct 104","U.S. Senate",,,"Write-ins",0
"Walker","Precinct 104","U.S. House","17","REP","Pete Sessions",1327
"Walker","Precinct 104","U.S. House","17","DEM","Mark Lorenzen",231
"Walker","Precinct 104","Railroad Commissioner",,"REP","Christi Craddick",1301
"Walker","Precinct 104","Railroad Commissioner",,"DEM","Katherine Culbert",211
"Walker","Precinct 104","Railroad Commissioner",,"LIB","Hawk Dunlap",34
"Walker","Precinct 104","Railroad Commissioner",,"GRN","Eddie Espinoza",14
"Walker","Precinct 104","Railroad Commissioner",,,"Write-ins",1
"Walker","Precinct 104","Justice, Supreme Court, Pl 2",,"REP","Jimmy Blacklock",1329
"Walker","Precinct 104","Justice, Supreme Court, Pl 2",,"DEM","DaSean Jones",230
"Walker","Precinct 104","Justice, Supreme Court, Pl 4",,"REP","John Devine",1318
"Walker","Precinct 104","Justice, Supreme Court, Pl 4",,"DEM","Christine Vinh Weems",239
"Walker","Precinct 104","Justice, Supreme Court, Pl 6",,"REP","Jane Bland",1297
"Walker","Precinct 104","Justice, Supreme Court, Pl 6",,"DEM","Bonnie Lee Goldstein",221
"Walker","Precinct 104","Justice, Supreme Court, Pl 6",,"LIB","J. David Roberson",34
"Walker","Precinct 104","Presiding Judge, Ct of Crim App",,"REP","David J. Schenck",1313
"Walker","Precinct 104","Presiding Judge, Ct of Crim App",,"DEM","Holly Taylor",234
"Walker","Precinct 104","Judge, Ct of Crim App, Pl 7",,"REP","Gina Parker",1323
"Walker","Precinct 104","Judge, Ct of Crim App, Pl 7",,"DEM","Nancy Mulder",222
"Walker","Precinct 104","Judge, Ct of Crim App, Pl 8",,"REP","Lee Finley",1318
"Walker","Precinct 104","Judge, Ct of Crim App, Pl 8",,"DEM","Chika Anyiam",221
"Walker","Precinct 104","State Representative","12","REP","Trey Wharton",1331
"Walker","Precinct 104","State Representative","12","DEM","Dee Howard Mullins",222
"Walker","Precinct 104","Chief Justice, 10th Ct of App Dist",,"REP","Matt Johnson",1383
"Walker","Precinct 104","Dist Judge, 12th Judicial Dist",,"REP","David Wayne Moorman",1378
"Walker","Precinct 104","Sheriff",,"REP","Clint McRae",1421
"Walker","Precinct 104","County Tax Assessor-Collector",,"REP","Diana McRae",1410
"Walker","Precinct 104","County Commissioner Pct 1",,"REP","Danny Kuykendall",1386
"Walker","Precinct 104","Constable Pct 1",,"REP","John Hooks",1422
"Walker","Precinct 201","President",,"REP","Donald J. Trump",522
"Walker","Precinct 201","President",,"DEM","Kamala D. Harris",490
"Walker","Precinct 201","President",,"LIB","Chase Oliver",5
"Walker","Precinct 201","President",,"GRN","Jill Stein",8
"Walker","Precinct 201","President",,,"Write-ins",1
"Walker","Precinct 201","U.S. Senate",,"REP","Ted Cruz",496
"Walker","Precinct 201","U.S. Senate",,"DEM","Colin Allred",483
"Walker","Precinct 201","U.S. Senate",,"LIB","Ted Brown",25
"Walker","Precinct 201","U.S. Senate",,,"Write-ins",0
"Walker","Precinct 201","U.S. House","17","REP","Pete Sessions",487
"Walker","Precinct 201","U.S. House","17","DEM","Mark Lorenzen",438
"Walker","Precinct 201","Railroad Commissioner",,"REP","Christi Craddick",474
"Walker","Precinct 201","Railroad Commissioner",,"DEM","Katherine Culbert",424
"Walker","Precinct 201","Railroad Commissioner",,"LIB","Hawk Dunlap",34
"Walker","Precinct 201","Railroad Commissioner",,"GRN","Eddie Espinoza",19
"Walker","Precinct 201","Railroad Commissioner",,,"Write-ins",0
"Walker","Precinct 201","Justice, Supreme Court, Pl 2",,"REP","Jimmy Blacklock",495
"Walker","Precinct 201","Justice, Supreme Court, Pl 2",,"DEM","DaSean Jones",460
"Walker","Precinct 201","Justice, Supreme Court, Pl 4",,"REP","John Devine",485
"Walker","Precinct 201","Justice, Supreme Court, Pl 4",,"DEM","Christine Vinh Weems",464
"Walker","Precinct 201","Justice, Supreme Court, Pl 6",,"REP","Jane Bland",479
"Walker","Precinct 201","Justice, Supreme Court, Pl 6",,"DEM","Bonnie Lee Goldstein",441
"Walker","Precinct 201","Justice, Supreme Court, Pl 6",,"LIB","J. David Roberson",34
"Walker","Precinct 201","Presiding Judge, Ct of Crim App",,"REP","David J. Schenck",491
"Walker","Precinct 201","Presiding Judge, Ct of Crim App",,"DEM","Holly Taylor",454
"Walker","Precinct 201","Judge, Ct of Crim App, Pl 7",,"REP","Gina Parker",497
"Walker","Precinct 201","Judge, Ct of Crim App, Pl 7",,"DEM","Nancy Mulder",447
"Walker","Precinct 201","Judge, Ct of Crim App, Pl 8",,"REP","Lee Finley",491
"Walker","Precinct 201","Judge, Ct of Crim App, Pl 8",,"DEM","Chika Anyiam",448
"Walker","Precinct 201","State Representative","12","REP","Trey Wharton",491
"Walker","Precinct 201","State Representative","12","DEM","Dee Howard Mullins",422
"Walker","Precinct 201","Chief Justice, 10th Ct of App Dist",,"REP","Matt Johnson",633
"Walker","Precinct 201","Dist Judge, 12th Judicial Dist",,"REP","David Wayne Moorman",628
"Walker","Precinct 201","Sheriff",,"REP","Clint McRae",656
"Walker","Precinct 201","County Tax Assessor-Collector",,"REP","Diana McRae",654
"Walker","Precinct 201","Constable Pct 2",,"REP","Shane Loosier",619
"Walker","Precinct 201","Councilmember, At-Large Position One City of Huntsville",,,"Erin Owens",397
"Walker","Precinct 201","Councilmember, At-Large Position One City of Huntsville",,,"Bert Lyle",269
"Walker","Precinct 201","Councilmember, At-Large Position Two City of Huntsville",,,"Lovie Cunningham",346
"Walker","Precinct 201","Councilmember, At-Large Position Two City of Huntsville",,,"Karen M. Denman",307
"Walker","Precinct 201","Councilmember, At-Large Position Three City of Huntsville",,,"Vicki McKenzie",362
"Walker","Precinct 201","Councilmember, At-Large Position Three City of Huntsville",,,"Yolanda M. Scott",301
"Walker","Precinct 201","Councilmember, At-Large Position Four City of Huntsville",,,"Pat Graham",449
"Walker","Precinct 201","Councilmember, At-Large Position Four City of Huntsville",,,"Robby Logan",183
"Walker","Precinct 203","President",,"REP","Donald J. Trump",1742
"Walker","Precinct 203","President",,"DEM","Kamala D. Harris",454
"Walker","Precinct 203","President",,"LIB","Chase Oliver",11
"Walker","Precinct 203","President",,"GRN","Jill Stein",7
"Walker","Precinct 203","President",,,"Write-ins",5
"Walker","Precinct 203","U.S. Senate",,"REP","Ted Cruz",1700
"Walker","Precinct 203","U.S. Senate",,"DEM","Colin Allred",472
"Walker","Precinct 203","U.S. Senate",,"LIB","Ted Brown",36
"Walker","Precinct 203","U.S. Senate",,,"Write-ins",1
"Walker","Precinct 203","U.S. House","8","REP","Morgan Luttrell",1765
"Walker","Precinct 203","U.S. House","8","DEM","Laura Jones",409
"Walker","Precinct 203","Railroad Commissioner",,"REP","Christi Craddick",1709
"Walker","Precinct 203","Railroad Commissioner",,"DEM","Katherine Culbert",395
"Walker","Precinct 203","Railroad Commissioner",,"LIB","Hawk Dunlap",46
"Walker","Precinct 203","Railroad Commissioner",,"GRN","Eddie Espinoza",26
"Walker","Precinct 203","Railroad Commissioner",,,"Write-ins",0
"Walker","Precinct 203","Justice, Supreme Court, Pl 2",,"REP","Jimmy Blacklock",1742
"Walker","Precinct 203","Justice, Supreme Court, Pl 2",,"DEM","DaSean Jones",427
"Walker","Precinct 203","Justice, Supreme Court, Pl 4",,"REP","John Devine",1723
"Walker","Precinct 203","Justice, Supreme Court, Pl 4",,"DEM","Christine Vinh Weems",435
"Walker","Precinct 203","Justice, Supreme Court, Pl 6",,"REP","Jane Bland",1698
"Walker","Precinct 203","Justice, Supreme Court, Pl 6",,"DEM","Bonnie Lee Goldstein",409
"Walker","Precinct 203","Justice, Supreme Court, Pl 6",,"LIB","J. David Roberson",54
"Walker","Precinct 203","Presiding Judge, Ct of Crim App",,"REP","David J. Schenck",1737
"Walker","Precinct 203","Presiding Judge, Ct of Crim App",,"DEM","Holly Taylor",424
"Walker","Precinct 203","Judge, Ct of Crim App, Pl 7",,"REP","Gina Parker",1736
"Walker","Precinct 203","Judge, Ct of Crim App, Pl 7",,"DEM","Nancy Mulder",420
"Walker","Precinct 203","Judge, Ct of Crim App, Pl 8",,"REP","Lee Finley",1733
"Walker","Precinct 203","Judge, Ct of Crim App, Pl 8",,"DEM","Chika Anyiam",412
"Walker","Precinct 203","State Representative","12","REP","Trey Wharton",1748
"Walker","Precinct 203","State Representative","12","DEM","Dee Howard Mullins",413
"Walker","Precinct 203","Chief Justice, 10th Ct of App Dist",,"REP","Matt Johnson",1823
"Walker","Precinct 203","Dist Judge, 12th Judicial Dist",,"REP","David Wayne Moorman",1839
"Walker","Precinct 203","Sheriff",,"REP","Clint McRae",1888
"Walker","Precinct 203","County Tax Assessor-Collector",,"REP","Diana McRae",1883
"Walker","Precinct 203","Constable Pct 2",,"REP","Shane Loosier",1846
"Walker","Precinct 203","School Board Member, Position 5 Richards ISD",,,"Dan Hardin",302
"Walker","Precinct 203","School Board Member, Position 6 Richards ISD",,,"Jeannine Shead",282
"Walker","Precinct 203","School Board Member, Position 6 Richards ISD",,,"Write-ins",44
"Walker","Precinct 203","School Board Member, Position 7 Richards ISD",,,"Reed Edelman",161
"Walker","Precinct 203","School Board Member, Position 7 Richards ISD",,,"Benny Lewis",143
"Walker","Precinct 204","President",,"REP","Donald J. Trump",768
"Walker","Precinct 204","President",,"DEM","Kamala D. Harris",261
"Walker","Precinct 204","President",,"LIB","Chase Oliver",5
"Walker","Precinct 204","President",,"GRN","Jill Stein",5
"Walker","Precinct 204","President",,,"Write-ins",5
"Walker","Precinct 204","U.S. Senate",,"REP","Ted Cruz",743
"Walker","Precinct 204","U.S. Senate",,"DEM","Colin Allred",272
"Walker","Precinct 204","U.S. Senate",,"LIB","Ted Brown",20
"Walker","Precinct 204","U.S. Senate",,,"Write-ins",0
"Walker","Precinct 204","U.S. House","17","REP","Pete Sessions",780
"Walker","Precinct 204","U.S. House","17","DEM","Mark Lorenzen",229
"Walker","Precinct 204","Railroad Commissioner",,"REP","Christi Craddick",757
"Walker","Precinct 204","Railroad Commissioner",,"DEM","Katherine Culbert",217
"Walker","Precinct 204","Railroad Commissioner",,"LIB","Hawk Dunlap",20
"Walker","Precinct 204","Railroad Commissioner",,"GRN","Eddie Espinoza",5
"Walker","Precinct 204","Railroad Commissioner",,,"Write-ins",1
"Walker","Precinct 204","Justice, Supreme Court, Pl 2",,"REP","Jimmy Blacklock",777
"Walker","Precinct 204","Justice, Supreme Court, Pl 2",,"DEM","DaSean Jones",229
"Walker","Precinct 204","Justice, Supreme Court, Pl 4",,"REP","John Devine",761
"Walker","Precinct 204","Justice, Supreme Court, Pl 4",,"DEM","Christine Vinh Weems",239
"Walker","Precinct 204","Justice, Supreme Court, Pl 6",,"REP","Jane Bland",759
"Walker","Precinct 204","Justice, Supreme Court, Pl 6",,"DEM","Bonnie Lee Goldstein",224
"Walker","Precinct 204","Justice, Supreme Court, Pl 6",,"LIB","J. David Roberson",22
"Walker","Precinct 204","Presiding Judge, Ct of Crim App",,"REP","David J. Schenck",767
"Walker","Precinct 204","Presiding Judge, Ct of Crim App",,"DEM","Holly Taylor",232
"Walker","Precinct 204","Judge, Ct of Crim App, Pl 7",,"REP","Gina Parker",769
"Walker","Precinct 204","Judge, Ct of Crim App, Pl 7",,"DEM","Nancy Mulder",231
"Walker","Precinct 204","Judge, Ct of Crim App, Pl 8",,"REP","Lee Finley",777
"Walker","Precinct 204","Judge, Ct of Crim App, Pl 8",,"DEM","Chika Anyiam",220
"Walker","Precinct 204","State Representative","12","REP","Trey Wharton",798
"Walker","Precinct 204","State Representative","12","DEM","Dee Howard Mullins",219
"Walker","Precinct 204","Chief Justice, 10th Ct of App Dist",,"REP","Matt Johnson",841
"Walker","Precinct 204","Dist Judge, 12th Judicial Dist",,"REP","David Wayne Moorman",862
"Walker","Precinct 204","Sheriff",,"REP","Clint McRae",882
"Walker","Precinct 204","County Tax Assessor-Collector",,"REP","Diana McRae",875
"Walker","Precinct 204","Constable Pct 2",,"REP","Shane Loosier",850
"Walker","Precinct 205","President",,"REP","Donald J. Trump",1758
"Walker","Precinct 205","President",,"DEM","Kamala D. Harris",539
"Walker","Precinct 205","President",,"LIB","Chase Oliver",11
"Walker","Precinct 205","President",,"GRN","Jill Stein",1
"Walker","Precinct 205","President",,,"Write-ins",5
"Walker","Precinct 205","U.S. Senate",,"REP","Ted Cruz",1742
"Walker","Precinct 205","U.S. Senate",,"DEM","Colin Allred",549
"Walker","Precinct 205","U.S. Senate",,"LIB","Ted Brown",22
"Walker","Precinct 205","U.S. Senate",,,"Write-ins",0
"Walker","Precinct 205","U.S. House","8","REP","Morgan Luttrell",1866
"Walker","Precinct 205","U.S. House","8","DEM","Laura Jones",409
"Walker","Precinct 205","Railroad Commissioner",,"REP","Christi Craddick",1763
"Walker","Precinct 205","Railroad Commissioner",,"DEM","Katherine Culbert",426
"Walker","Precinct 205","Railroad Commissioner",,"LIB","Hawk Dunlap",35
"Walker","Precinct 205","Railroad Commissioner",,"GRN","Eddie Espinoza",9
"Walker","Precinct 205","Railroad Commissioner",,,"Write-ins",2
"Walker","Precinct 205","Justice, Supreme Court, Pl 2",,"REP","Jimmy Blacklock",1787
"Walker","Precinct 205","Justice, Supreme Court, Pl 2",,"DEM","DaSean Jones",434
"Walker","Precinct 205","Justice, Supreme Court, Pl 4",,"REP","John Devine",1756
"Walker","Precinct 205","Justice, Supreme Court, Pl 4",,"DEM","Christine Vinh Weems",464
"Walker","Precinct 205","Justice, Supreme Court, Pl 6",,"REP","Jane Bland",1769
"Walker","Precinct 205","Justice, Supreme Court, Pl 6",,"DEM","Bonnie Lee Goldstein",419
"Walker","Precinct 205","Justice, Supreme Court, Pl 6",,"LIB","J. David Roberson",33
"Walker","Precinct 205","Presiding Judge, Ct of Crim App",,"REP","David J. Schenck",1780
"Walker","Precinct 205","Presiding Judge, Ct of Crim App",,"DEM","Holly Taylor",442
"Walker","Precinct 205","Judge, Ct of Crim App, Pl 7",,"REP","Gina Parker",1780
"Walker","Precinct 205","Judge, Ct of Crim App, Pl 7",,"DEM","Nancy Mulder",445
"Walker","Precinct 205","Judge, Ct of Crim App, Pl 8",,"REP","Lee Finley",1784
"Walker","Precinct 205","Judge, Ct of Crim App, Pl 8",,"DEM","Chika Anyiam",433
"Walker","Precinct 205","State Representative","12","REP","Trey Wharton",1859
"Walker","Precinct 205","State Representative","12","DEM","Dee Howard Mullins",408
"Walker","Precinct 205","Chief Justice, 10th Ct of App Dist",,"REP","Matt Johnson",1898
"Walker","Precinct 205","Dist Judge, 12th Judicial Dist",,"REP","David Wayne Moorman",1923
"Walker","Precinct 205","Sheriff",,"REP","Clint McRae",2010
"Walker","Precinct 205","County Tax Assessor-Collector",,"REP","Diana McRae",1994
"Walker","Precinct 205","Constable Pct 2",,"REP","Shane Loosier",1927
"Walker","Precinct 205","Councilmember, At-Large Position One City of Huntsville",,,"Erin Owens",591
"Walker","Precinct 205","Councilmember, At-Large Position One City of Huntsville",,,"Bert Lyle",1295
"Walker","Precinct 205","Councilmember, At-Large Position Two City of Huntsville",,,"Lovie Cunningham",551
"Walker","Precinct 205","Councilmember, At-Large Position Two City of Huntsville",,,"Karen M. Denman",1170
"Walker","Precinct 205","Councilmember, At-Large Position Three City of Huntsville",,,"Vicki McKenzie",1454
